ID,CATEGORY1_ID,CATEGORY2_ID,ATTRIBUTE_ID,SL,IS_KEY,IS_POST,CODE,EXTENDABLE,ROLE_CODES,REG_VIOLATION,POSSIBLE_VIOLATION,CLIN_SIGNIFICANT,SIGNIFICANT_ERROR,MISADMIN,RECORDABLE,INTENT_METHOD_APPLICABLE,CORRECTION_ROLES,ACR_STANDARDS,ACRO_STANDARDS,JCAHO_STANDARDS,FDA_STANDARDS,CMS_STANDARDS,STATE_STANDARDS,NRC_STANDARDS,AAPM_STANDARDS,RPS_STANDARDS,OCCURRENCE,DETECTION,IAEA_STANDARDS
0-11172-12647-12659,11172,12647,12659,4,0,1,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12647-12660,11172,12647,12660,5,0,1,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12661-12662,11172,12661,12662,2,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,5,NULL
0-11172-12661-12663,11172,12661,12663,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12664,11172,12661,12664,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,5,NULL
0-11172-12661-12665,11172,12661,12665,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,4,NULL
0-11172-12661-12666,11172,12661,12666,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12667,11172,12661,12667,3,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11172-12661-12668,11172,12661,12668,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11172-12661-12669,11172,12661,12669,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,5,NULL
0-11172-12661-12670,11172,12661,12670,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,4,NULL
0-11172-12661-12671,11172,12661,12671,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,4,NULL
0-11172-12661-12672,11172,12661,12672,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12673,11172,12661,12673,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12674,11172,12661,12674,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12676,11172,12661,12676,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12677,11172,12661,12677,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12678,11172,12661,12678,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12679,11172,12661,12679,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12680,11172,12661,12680,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12681,11172,12661,12681,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12682,11172,12661,12682,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12683,11172,12661,12683,3,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,6,NULL
0-11172-12661-12684,11172,12661,12684,3,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,6,NULL
0-11172-12661-12685,11172,12661,12685,3,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,7,NULL
0-11172-12661-12686,11172,12661,12686,3,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,5,NULL
0-11172-12661-12687,11172,12661,12687,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12688,11172,12661,12688,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12689,11172,12661,12689,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12690,11172,12661,12690,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12691,11172,12661,12691,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11172-12661-12692,11172,12661,12692,3,0,1,,0,AP,0,0,0,1,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11172-12661-12694,11172,12661,12694,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11172-12661-12701,11172,12661,12701,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11172-12661-12702,11172,12661,12702,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,5,NULL
0-11172-12661-12703,11172,12661,12703,1,0,1,,1,AP,0,0,0,1,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12661-12705,11172,12661,12705,2,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12661-12706,11172,12661,12706,3,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12661-12707,11172,12661,12707,4,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12661-12708,11172,12661,12708,5,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12709-12710,11172,12709,12710,2,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,,,,,,,,,3,5,NULL
0-11172-12709-12711,11172,12709,12711,2,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,,,,,,,,,3,5,NULL
0-11172-12709-12712,11172,12709,12712,2,0,1,,0,AP,0,0,0,0,0,0,1,DP,Post-Tx Stds\ACR Post Std36.htm,,,,,,,,,3,5,NULL
0-11172-12709-12713,11172,12709,12713,1,0,1,,1,AP,0,0,0,1,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12709-12714,11172,12709,12714,2,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12709-12715,11172,12709,12715,3,0,1,,1,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12709-12716,11172,12709,12716,4,0,1,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12709-12717,11172,12709,12717,5,0,1,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-11172-12718-12719,11172,12718,12719,4,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,2,4,NULL
0-11172-12718-12720,11172,12718,12720,3,0,1,,0,AP,0,0,0,0,0,0,1,DP,,,,,,,,,,2,4,NULL
0-11172-12718-12721,11172,12718,12721,3,0,1,,0,AP,0,0,0,1,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,3,NULL
0-11172-12718-12722,11172,12718,12722,3,0,1,,0,AP,0,0,0,1,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,3,NULL
0-11172-12718-12723,11172,12718,12723,3,0,1,,0,AP,0,0,0,1,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,3,NULL
0-11172-12718-12725,11172,12718,12725,3,0,1,,0,AP,0,0,0,1,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,3,NULL
0-11172-12718-12726,11172,12718,12726,3,0,1,,0,AP,0,0,0,0,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,3,NULL
0-11172-12718-12727,11172,12718,12727,3,0,1,,0,AP,0,0,0,1,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,3,NULL
0-11172-12718-12728,11172,12718,12728,3,0,1,,0,AP,0,0,0,1,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,4,NULL
0-11172-12718-12729,11172,12718,12729,3,0,1,,0,AP,0,0,0,1,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,3,NULL
0-11172-12718-12730,11172,12718,12730,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,,,,,,,,,,2,2,NULL
0-11172-12718-12731,11172,12718,12731,2,0,1,,0,APR,0,1,0,0,0,0,1,DP,,,,,,,,,,2,2,NULL
0-11172-12718-12732,11172,12718,12732,2,0,1,,0,AP,0,0,0,1,0,0,1,DP,,,,,,,,,,2,2,NULL
0-11172-12718-12733,11172,12718,12733,3,0,1,,0,AP,0,0,0,0,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,4,NULL
0-11172-12718-12734,11172,12718,12734,3,0,1,,0,AP,0,0,0,0,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,2,5,NULL
0-11172-12718-12735,11172,12718,12735,4,0,1,,0,AP,0,0,0,0,0,0,1,TU,,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11172-12718-12736,11172,12718,12736,1,0,1,,1,AP,0,0,0,1,0,0,1,DPTU,,,,,,,,,,1,1,NULL
0-11172-12718-12737,11172,12718,12737,2,0,1,,1,AP,0,0,0,0,0,0,1,DPTU,,,,,,,,,,1,1,NULL
0-11172-12718-12738,11172,12718,12738,3,0,1,,1,AP,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11172-12718-12739,11172,12718,12739,4,0,1,,1,AP,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11172-12718-12740,11172,12718,12740,5,0,1,,1,AP,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11466-11468-12761,11466,11468,12761,2,0,1,,0,A,0,0,0,1,0,0,1,G,Post-Tx Stds\ACR Post Std24.htm,,,,,,,,,4,6,NULL
0-11466-11468-12762,11466,11468,12762,2,0,1,,0,A,0,0,0,1,0,0,1,G,Post-Tx Stds\ACR Post Std22.htm,,,,,,,,,4,6,NULL
0-11466-11468-12763,11466,11468,12763,2,0,1,,0,A,0,0,0,1,0,0,1,EGN,Post-Tx Stds\ACR Post Std23.htm,Post-Tx Stds\ACRO Post Std5.htm,,,,,,,,4,7,NULL
0-11466-11468-12764,11466,11468,12764,2,0,1,,0,A,1,0,0,0,0,0,0,GN,Post-Tx Stds\ACR Post Std21.htm,,,,,,,,,4,6,NULL
0-11466-11468-12765,11466,11468,12765,3,0,1,,0,A,0,0,0,1,0,0,0,GN,Post-Tx Stds\ACR Post Std21.htm,,,,,,,,,4,6,NULL
0-11466-11468-12766,11466,11468,12766,3,0,1,,0,A,0,0,0,0,0,0,1,KU,,,,,,,,,,3,5,NULL
0-11466-11468-12767,11466,11468,12767,2,0,1,,0,A,0,0,0,1,0,0,1,G,,,,,,,,,,3,7,NULL
0-11466-11468-12768,11466,11468,12768,2,0,1,,0,A,0,0,0,1,0,0,1,G,,,,,,,,,,3,7,NULL
0-11466-11468-12769,11466,11468,12769,2,0,1,,0,A,0,0,0,1,0,0,1,M,Post-Tx Stds\ACR Post Std2.htm,Post-Tx Stds\ACRO Post Std2.htm,,,,,,,,3,6,NULL
0-11466-11468-12770,11466,11468,12770,2,0,1,,0,A,0,0,0,1,0,0,1,M,Post-Tx Stds\ACR Post Std30.htm,Post-Tx Stds\ACRO Post Std4.htm,,,,,,,,3,6,NULL
0-11466-11468-12771,11466,11468,12771,2,0,1,,0,A,0,0,0,1,0,0,1,M,Post-Tx Stds\ACR Post Std30.htm,,,,,,,,,3,6,NULL
0-11466-11468-12772,11466,11468,12772,2,0,1,,0,A,0,0,0,1,0,0,1,M,Post-Tx Stds\ACR Post Std30.htm,,,,,,,,,3,6,NULL
0-11466-11468-12773,11466,11468,12773,2,0,1,,0,A,0,0,0,1,0,0,1,GN,,,,,,,,,,3,7,NULL
0-11466-11468-12774,11466,11468,12774,2,0,1,,0,A,0,0,0,1,0,0,1,GN,,,,,,,,,,4,6,NULL
0-11466-11468-12775,11466,11468,12775,2,0,1,,0,A,0,0,0,1,0,0,1,GN,Post-Tx Stds\ACR Post Std1.htm,Post-Tx Stds\ACRO Post Std1.htm,,,,,,,,3,7,NULL
0-11466-11468-12776,11466,11468,12776,1,0,1,,1,A,0,0,0,1,0,0,1,GN,,,,,,,,,,1,1,NULL
0-11466-11468-12777,11466,11468,12777,2,0,1,,1,A,0,0,0,0,0,0,1,GN,,,,,,,,,,1,1,NULL
0-11466-11468-12778,11466,11468,12778,3,0,1,,1,A,0,0,0,0,0,0,1,GN,,,,,,,,,,1,1,NULL
0-11466-11468-12779,11466,11468,12779,4,0,1,,1,A,0,0,0,0,0,0,1,GN,,,,,,,,,,1,1,NULL
0-11466-11468-12780,11466,11468,12780,5,0,1,,1,A,0,0,0,0,0,0,1,GN,,,,,,,,,,1,1,NULL
0-11466-11885-11886,11466,11885,11886,2,0,1,,0,A,0,0,0,1,0,0,1,M,Post-Tx Stds\ACR Post Std42.htm,,,,,,,,,3,6,NULL
0-11466-11885-12781,11466,11885,12781,2,0,1,,0,A,0,0,0,1,0,0,1,M,Post-Tx Stds\ACR Post Std37.htm,,,,,,,,,3,6,NULL
0-11466-11885-12782,11466,11885,12782,2,0,1,,0,A,0,0,0,1,0,0,1,MP,,,,,,,,,,4,6,NULL
0-11466-11885-12783,11466,11885,12783,1,0,1,,1,A,0,0,0,1,0,0,1,M,,,,,,,,,,1,1,NULL
0-11466-11885-12784,11466,11885,12784,2,0,1,,1,A,0,0,0,0,0,0,1,M,,,,,,,,,,1,1,NULL
0-11466-11885-12785,11466,11885,12785,3,0,1,,1,A,0,0,0,0,0,0,1,M,,,,,,,,,,1,1,NULL
0-11466-11885-12786,11466,11885,12786,4,0,1,,1,A,0,0,0,0,0,0,1,M,,,,,,,,,,1,1,NULL
0-11466-11885-12787,11466,11885,12787,5,0,1,,1,A,0,0,0,0,0,0,1,M,,,,,,,,,,1,1,NULL
0-11501-11520-12788,11501,11520,12788,2,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std29.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,2,5,NULL
0-11501-11520-12789,11501,11520,12789,2,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std29.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,2,5,NULL
0-11501-11520-12790,11501,11520,12790,3,0,1,,0,A,0,0,0,0,0,0,1,M,Post-Tx Stds\ACR Post Std29.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,2,7,NULL
0-11501-11520-12791,11501,11520,12791,3,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std29.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,2,5,NULL
0-11501-11520-12792,11501,11520,12792,3,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,2,4,NULL
0-11501-11520-12793,11501,11520,12793,3,0,1,,0,A,0,0,0,0,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,3,5,NULL
0-11501-11520-12794,11501,11520,12794,3,0,1,,0,A,0,0,0,0,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,3,5,NULL
0-11501-11520-12795,11501,11520,12795,2,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,2,3,NULL
0-11501-11520-12796,11501,11520,12796,2,0,1,,0,A,0,0,0,1,0,0,1,MTU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,3,7,NULL
0-11501-11520-12797,11501,11520,12797,2,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,2,7,NULL
0-11501-11520-12798,11501,11520,12798,2,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,3,8,NULL
0-11501-11520-12799,11501,11520,12799,3,0,1,,0,A,0,0,0,0,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,4,6,NULL
0-11501-11520-12800,11501,11520,12800,3,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,3,5,NULL
0-11501-11520-12801,11501,11520,12801,3,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,3,5,NULL
0-11501-11520-12802,11501,11520,12802,5,0,1,,0,A,0,0,0,0,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,3,6,NULL
0-11501-11520-12803,11501,11520,12803,5,0,1,,0,A,0,0,0,0,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,3,6,NULL
0-11501-11520-12804,11501,11520,12804,5,0,1,,0,A,0,0,0,0,0,0,1,TU,Post-Tx Stds\ACR Post Std34.htm,Post-Tx Stds\ACRO Post Std9.htm,,,,,,,,3,6,NULL
0-11501-11520-12805,11501,11520,12805,4,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,3,5,NULL
0-11501-11520-12806,11501,11520,12806,5,0,1,,0,A,0,0,0,0,0,0,1,TU,,,,,,,,,,7,2,NULL
0-11501-11520-12807,11501,11520,12807,1,0,1,,1,A,0,0,0,1,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11501-11520-12808,11501,11520,12808,2,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11501-11520-12809,11501,11520,12809,3,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11501-11520-12810,11501,11520,12810,4,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11501-11520-12811,11501,11520,12811,5,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11540-11541-12812,11540,11541,12812,3,0,1,,0,A,0,0,0,1,0,0,1,ET,Post-Tx Stds\ACR Post Std27.htm,Post-Tx Stds\ACRO Post Std14.htm,,,,,,,,3,6,NULL
0-11540-11541-12813,11540,11541,12813,2,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std40.htm,Post-Tx Stds\ACRO Post Std7.htm,,,,,,,,5,2,NULL
0-11540-11541-12814,11540,11541,12814,2,0,1,,0,AP,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std36.htm,,,,,,,,,3,8,NULL
0-11540-11541-12815,11540,11541,12815,3,0,1,,0,AP,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std36.htm,,,,,,,,,4,5,NULL
0-11540-11541-12816,11540,11541,12816,3,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std36.htm,,,,,,,,,4,5,NULL
0-11540-11541-12818,11540,11541,12818,3,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std36.htm,,,,,,,,,4,5,NULL
0-11540-11541-12819,11540,11541,12819,2,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std36.htm,,,,,,,,,3,6,NULL
0-11540-11541-12820,11540,11541,12820,2,0,1,,0,A,0,0,0,1,0,0,1,TU,Post-Tx Stds\ACR Post Std42.htm,,,,,,,,,3,6,NULL
0-11540-11541-12821,11540,11541,12821,3,0,1,,0,A,0,0,0,1,0,0,1,TU,,,,,,,,,,5,6,NULL
0-11540-11541-12822,11540,11541,12822,1,0,1,,1,A,0,0,0,1,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11540-11541-12823,11540,11541,12823,2,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11540-11541-12824,11540,11541,12824,3,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11540-11541-12825,11540,11541,12825,4,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11540-11541-12826,11540,11541,12826,5,0,1,,1,A,0,0,0,0,0,0,1,TU,,,,,,,,,,1,1,NULL
0-11540-11550-11551,11540,11550,11551,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11540-11550-11552,11540,11550,11552,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11540-11550-11553,11540,11550,11553,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std35.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11540-11550-11554,11540,11550,11554,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std35.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11540-11550-11555,11540,11550,11555,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std35.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11540-11550-11556,11540,11550,11556,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,6,NULL
0-11540-11550-11557,11540,11550,11557,3,0,1,,0,AP,0,0,0,0,0,0,1,TU,Post-Tx Stds\ACR Post Std35.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,4,NULL
0-11540-11550-11558,11540,11550,11558,3,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,7,NULL
0-11540-11550-11559,11540,11550,11559,3,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,7,NULL
0-11540-11550-11560,11540,11550,11560,3,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,7,NULL
0-11540-11550-11561,11540,11550,11561,3,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,4,7,NULL
0-11540-11550-11562,11540,11550,11562,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std36.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11540-11550-11563,11540,11550,11563,2,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std35.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,5,NULL
0-11540-11550-11564,11540,11550,11564,3,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,8,NULL
0-11540-11550-11565,11540,11550,11565,3,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std41.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,8,NULL
0-11540-11550-11566,11540,11550,11566,3,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std35.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,8,NULL
0-11540-11550-11567,11540,11550,11567,3,0,1,,0,AP,0,0,0,1,0,0,1,DTU,Post-Tx Stds\ACR Post Std35.htm,Post-Tx Stds\ACRO Post Std11.htm,,,,,,,,3,8,NULL
